2023-08-14 09:20:50,382 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2023-08-14 09:20:50,425 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2023-08-14 09:20:50,427 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2023-08-14 09:20:50,427 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2023-08-14 09:20:50,451 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2023-08-14 09:20:50,452 INFO  SwAddin.cs: 197 - Setting up callbacks
2023-08-14 09:20:50,452 INFO  SwAddin.cs: 201 - Setting up command manager
2023-08-14 09:20:50,453 INFO  SwAddin.cs: 204 - Adding command manager
2023-08-14 09:20:50,456 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2023-08-14 09:20:50,457 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2023-08-14 09:20:50,458 INFO  SwAddin.cs: 210 - Adding event handlers
2023-08-14 09:20:50,490 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2023-08-14 09:27:14,540 INFO  SwAddin.cs: 294 - Assembly export called for file 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:14,542 INFO  SwAddin.cs: 299 - Save is required
2023-08-14 09:27:14,542 INFO  SwAddin.cs: 313 - Saving assembly
2023-08-14 09:27:15,786 INFO  SwAddin.cs: 316 - Opening property manager
2023-08-14 09:27:15,807 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,812 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,813 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,814 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-14 09:27:15,816 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-08-14 09:27:15,817 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EXO-up-1
2023-08-14 09:27:15,818 INFO  ExportHelperExtension.cs: 1136 - Found 361 in EXO-up-1
2023-08-14 09:27:15,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EXO-up-1
2023-08-14 09:27:15,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-foot--left-1
2023-08-14 09:27:15,821 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 1EXO-foot--left-1
2023-08-14 09:27:15,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-foot--left-1
2023-08-14 09:27:15,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-middle-right-1
2023-08-14 09:27:15,823 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-right-1
2023-08-14 09:27:15,823 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-middle-right-1
2023-08-14 09:27:15,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-middle-left-1
2023-08-14 09:27:15,824 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-left-1
2023-08-14 09:27:15,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-middle-left-1
2023-08-14 09:27:15,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 支撑架_-把手连接块右-1
2023-08-14 09:27:15,826 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 支撑架_-把手连接块右-1
2023-08-14 09:27:15,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 支撑架_-把手连接块右-1
2023-08-14 09:27:15,827 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-foot-right-1
2023-08-14 09:27:15,827 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 1EXO-foot-right-1
2023-08-14 09:27:15,828 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-foot-right-1
2023-08-14 09:27:15,828 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,828 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,829 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:27:15,829 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-14 09:27:15,829 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-08-14 09:27:15,830 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EXO-up-1
2023-08-14 09:27:15,831 INFO  ExportHelperExtension.cs: 1136 - Found 361 in EXO-up-1
2023-08-14 09:27:15,832 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EXO-up-1
2023-08-14 09:27:15,833 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-foot--left-1
2023-08-14 09:27:15,833 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 1EXO-foot--left-1
2023-08-14 09:27:15,834 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-foot--left-1
2023-08-14 09:27:15,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-middle-right-1
2023-08-14 09:27:15,835 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-right-1
2023-08-14 09:27:15,835 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-middle-right-1
2023-08-14 09:27:15,836 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-middle-left-1
2023-08-14 09:27:15,836 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-left-1
2023-08-14 09:27:15,836 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-middle-left-1
2023-08-14 09:27:15,837 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 支撑架_-把手连接块右-1
2023-08-14 09:27:15,979 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 支撑架_-把手连接块右-1
2023-08-14 09:27:15,980 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 支撑架_-把手连接块右-1
2023-08-14 09:27:15,980 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-foot-right-1
2023-08-14 09:27:15,981 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 1EXO-foot-right-1
2023-08-14 09:27:15,982 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-foot-right-1
2023-08-14 09:27:16,341 INFO  SwAddin.cs: 339 - Loading config tree
2023-08-14 09:27:16,345 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-08-14 09:27:16,348 INFO  SwAddin.cs: 344 - Showing property manager
2023-08-14 09:27:55,951 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:28:06,600 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:28:27,128 INFO  SwAddin.cs: 294 - Assembly export called for file 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:29,554 INFO  SwAddin.cs: 313 - Saving assembly
2023-08-14 09:28:30,296 INFO  SwAddin.cs: 316 - Opening property manager
2023-08-14 09:28:30,298 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,299 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,299 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,300 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-14 09:28:30,300 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-08-14 09:28:30,300 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from EXO-up-1
2023-08-14 09:28:30,301 INFO  ExportHelperExtension.cs: 1136 - Found 361 in EXO-up-1
2023-08-14 09:28:30,303 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in EXO-up-1
2023-08-14 09:28:30,304 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-foot--left-1
2023-08-14 09:28:30,304 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 1EXO-foot--left-1
2023-08-14 09:28:30,305 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-foot--left-1
2023-08-14 09:28:30,305 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-middle-right-1
2023-08-14 09:28:30,306 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-right-1
2023-08-14 09:28:30,306 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-middle-right-1
2023-08-14 09:28:30,307 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-middle-left-1
2023-08-14 09:28:30,307 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-left-1
2023-08-14 09:28:30,308 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-middle-left-1
2023-08-14 09:28:30,308 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 支撑架_-把手连接块右-1
2023-08-14 09:28:30,308 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 支撑架_-把手连接块右-1
2023-08-14 09:28:30,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 支撑架_-把手连接块右-1
2023-08-14 09:28:30,309 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1EXO-foot-right-1
2023-08-14 09:28:30,309 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 1EXO-foot-right-1
2023-08-14 09:28:30,310 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1EXO-foot-right-1
2023-08-14 09:28:30,310 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,310 INFO  ExportHelperExtension.cs: 1136 - Found 60 in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,311 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in 关节简化整体模型——装配体有效.SLDASM
2023-08-14 09:28:30,311 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-08-14 09:28:30,312 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2023-08-14 09:28:30,312 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from EXO-up-1
2023-08-14 09:28:30,313 INFO  ExportHelperExtension.cs: 1136 - Found 361 in EXO-up-1
2023-08-14 09:28:30,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in EXO-up-1
2023-08-14 09:28:30,314 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-foot--left-1
2023-08-14 09:28:30,314 INFO  ExportHelperExtension.cs: 1136 - Found 38 in 1EXO-foot--left-1
2023-08-14 09:28:30,315 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-foot--left-1
2023-08-14 09:28:30,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-middle-right-1
2023-08-14 09:28:30,316 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-right-1
2023-08-14 09:28:30,316 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-middle-right-1
2023-08-14 09:28:30,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-middle-left-1
2023-08-14 09:28:30,317 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 1EXO-middle-left-1
2023-08-14 09:28:30,318 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-middle-left-1
2023-08-14 09:28:30,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 支撑架_-把手连接块右-1
2023-08-14 09:28:30,319 INFO  ExportHelperExtension.cs: 1136 - Found 51 in 支撑架_-把手连接块右-1
2023-08-14 09:28:30,319 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 支撑架_-把手连接块右-1
2023-08-14 09:28:30,319 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1EXO-foot-right-1
2023-08-14 09:28:30,320 INFO  ExportHelperExtension.cs: 1136 - Found 37 in 1EXO-foot-right-1
2023-08-14 09:28:30,320 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1EXO-foot-right-1
2023-08-14 09:28:30,426 INFO  SwAddin.cs: 339 - Loading config tree
2023-08-14 09:28:30,426 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-08-14 09:28:30,428 INFO  SwAddin.cs: 344 - Showing property manager
2023-08-14 09:28:34,103 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:28:58,005 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:28:58,468 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:31:24,082 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:31:29,400 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:31:36,097 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:31:57,655 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:33:21,041 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:33:23,052 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:33:27,568 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:35:20,360 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:35:26,495 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:35:29,262 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:35:46,193 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:37:44,016 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:37:50,111 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:37:53,027 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-08-14 09:39:52,000 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-08-14 09:39:52,837 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2023-08-14 09:39:53,086 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2023-08-14 09:39:53,195 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2023-08-14 09:39:53,250 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2023-08-14 09:39:53,388 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2023-08-14 09:39:53,444 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link3 failed
